"country","year","iso_code","population","gdp","co2","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","cumulative_co2","energy_per_capita","energy_per_gdp","oil_co2","oil_co2_per_capita","ghg_per_capita","share_global_co2","share_global_coal_co2","temperature_change_from_co2","trade_co2","co2_including_luc","co2_including_luc_per_capita","gdp_per_capita"
"Africa",1919,NA,149572638,NA,25.443,0.17,NA,NA,24.751,0.165,NA,NA,331.944,NA,NA,0.692,0.005,NA,0.84,0.912,0.006,NA,145.072,0.97,NA
"Africa",1920,NA,150861520,NA,28.052,0.186,NA,NA,27.594,0.183,NA,NA,359.995,NA,NA,0.458,0.003,NA,0.797,0.883,0.006,NA,201.432,1.335,NA
"Africa",1921,NA,152062212,NA,27.986,0.184,NA,NA,27.425,0.18,NA,NA,387.981,NA,NA,0.561,0.004,NA,0.906,1.028,0.006,NA,216.132,1.421,NA
"Africa",1922,NA,153693154,NA,23.97,0.156,NA,NA,23.435,0.152,NA,NA,411.951,NA,NA,0.534,0.003,NA,0.74,0.846,0.006,NA,220.36,1.434,NA
"Africa",1923,NA,155594335,NA,29.045,0.187,NA,NA,28.572,0.184,NA,NA,440.995,NA,NA,0.473,0.003,NA,0.79,0.908,0.007,NA,230.968,1.484,NA
"Africa",1924,NA,157523780,NA,30.631,0.194,NA,NA,30.126,0.191,NA,NA,471.626,NA,NA,0.505,0.003,NA,0.831,0.956,0.007,NA,239.516,1.521,NA
"Africa",1925,NA,159481926,NA,32.185,0.202,NA,NA,31.624,0.198,NA,NA,503.811,NA,NA,0.561,0.004,NA,0.864,1.003,0.007,NA,246.162,1.544,NA
"Africa",1926,NA,161469210,NA,34.438,0.213,NA,NA,33.903,0.21,NA,NA,538.249,NA,NA,0.535,0.003,NA,0.941,1.1,0.007,NA,249.844,1.547,NA
"Africa",1927,NA,163486087,NA,33.841,0.207,NA,NA,33.269,0.203,NA,NA,572.09,NA,NA,0.572,0.003,NA,0.847,0.99,0.007,NA,300.03,1.835,NA
"Africa",1928,NA,165533025,NA,34.77,0.21,NA,NA,33.815,0.204,NA,NA,606.86,NA,NA,0.828,0.005,NA,0.874,1.023,0.008,NA,308.141,1.862,NA
"Africa",1929,NA,167612506,NA,35.802,0.214,NA,NA,34.59,0.206,NA,NA,642.662,NA,NA,0.846,0.005,NA,0.839,0.982,0.008,NA,319.212,1.904,NA
"Africa",1930,NA,169924067,NA,33.696,0.198,NA,NA,32.555,0.192,NA,NA,676.357,NA,NA,0.88,0.005,NA,0.856,1.013,0.008,NA,364.995,2.148,NA
"Africa",1931,NA,171875191,NA,29.464,0.171,NA,NA,28.307,0.165,NA,NA,705.821,NA,NA,0.89,0.005,NA,0.838,1,0.008,NA,396.523,2.307,NA
"Africa",1932,NA,174050964,NA,26.623,0.153,NA,NA,25.355,0.146,NA,NA,732.444,NA,NA,0.835,0.005,NA,0.84,1.006,0.009,NA,416.289,2.392,NA
"Africa",1933,NA,176265430,NA,28.491,0.162,NA,NA,27.29,0.155,NA,NA,760.935,NA,NA,0.736,0.004,NA,0.853,1.035,0.009,NA,510.014,2.893,NA
"Africa",1934,NA,178512860,NA,32.539,0.182,NA,NA,31.324,0.175,NA,NA,793.474,NA,NA,0.682,0.004,NA,0.896,1.088,0.009,NA,523.735,2.934,NA
"Africa",1935,NA,180793768,NA,35.91,0.199,NA,NA,34.743,0.192,NA,NA,829.384,NA,NA,0.557,0.003,NA,0.942,1.159,0.01,NA,535.899,2.964,NA
"Africa",1936,NA,183108678,NA,39.016,0.213,NA,NA,37.765,0.206,NA,NA,868.4,NA,NA,0.561,0.003,NA,0.933,1.15,0.01,NA,470.452,2.569,NA
"Africa",1937,NA,185458104,NA,41.844,0.226,NA,NA,40.582,0.219,NA,NA,910.244,NA,NA,0.535,0.003,NA,0.936,1.172,0.01,NA,473.573,2.554,NA
"Africa",1938,NA,187842584,NA,44.013,0.234,NA,NA,42.56,0.227,NA,NA,954.257,NA,NA,0.703,0.004,NA,1.048,1.318,0.011,NA,479.956,2.555,NA
"Africa",1939,NA,190381812,NA,46.853,0.246,NA,NA,43.957,0.231,NA,NA,1001.11,NA,NA,2.056,0.011,NA,1.054,1.28,0.011,NA,489.208,2.57,NA
"Africa",1940,NA,193306256,NA,49.649,0.257,NA,NA,46.039,0.238,NA,NA,1050.759,NA,NA,2.865,0.015,NA,1.023,1.213,0.012,NA,643.913,3.331,NA
"Africa",1941,NA,195943401,NA,54.023,0.276,NA,NA,49.442,0.252,NA,NA,1104.783,NA,NA,3.763,0.019,NA,1.088,1.273,0.012,NA,788.949,4.026,NA
"Africa",1942,NA,198975492,NA,58.823,0.296,NA,NA,54.304,0.273,NA,NA,1163.605,NA,NA,3.642,0.018,NA,1.187,1.389,0.013,NA,846.986,4.257,NA
"Africa",1943,NA,202181814,NA,60.12,0.297,NA,NA,55.237,0.273,NA,NA,1223.725,NA,NA,3.957,0.02,NA,1.194,1.407,0.013,NA,885.289,4.379,NA
"Africa",1944,NA,205448384,NA,66.633,0.324,NA,NA,61.371,0.299,NA,NA,1290.358,NA,NA,4.162,0.02,NA,1.304,1.587,0.014,NA,855.162,4.162,NA
"Africa",1945,NA,208776384,NA,67.527,0.323,NA,NA,62.303,0.298,NA,NA,1357.885,NA,NA,4.151,0.02,NA,1.589,2.078,0.014,NA,1072.672,5.138,NA
"Africa",1946,NA,212172008,NA,68.159,0.321,NA,NA,62.938,0.297,NA,NA,1426.045,NA,NA,3.942,0.019,NA,1.469,1.946,0.015,NA,884.865,4.171,NA
"Africa",1947,NA,215621479,NA,67.935,0.315,NA,NA,62.415,0.289,NA,NA,1493.979,NA,NA,4.104,0.019,NA,1.322,1.723,0.016,NA,1087.699,5.044,NA
"Africa",1948,NA,219141050,NA,71.733,0.327,NA,NA,64.359,0.294,NA,NA,1565.713,NA,NA,5.811,0.027,NA,1.325,1.721,0.016,NA,1152.943,5.261,NA
"Africa",1949,NA,223001287,NA,77.324,0.347,NA,NA,68.58,0.308,NA,NA,1643.036,NA,NA,7.072,0.032,NA,1.474,1.934,0.017,NA,1172.823,5.259,NA
"Africa",1950,NA,227549730,NA,93.452,0.411,0.304,NA,68.711,0.302,NA,NA,1736.488,NA,NA,22.723,0.1,NA,1.557,1.782,0.018,NA,2465.306,10.835,NA
"Africa",1951,NA,232484439,NA,99.862,0.43,0.31,NA,72.305,0.311,NA,NA,1836.35,NA,NA,25.284,0.109,NA,1.565,1.781,0.018,NA,2282.214,9.817,NA
"Africa",1952,NA,237586485,NA,108.882,0.458,0.326,NA,78.939,0.332,NA,NA,1945.233,NA,NA,27.609,0.116,NA,1.684,1.969,0.019,NA,2226.052,9.37,NA
"Africa",1953,NA,242837870,NA,110.796,0.456,0.32,NA,78.902,0.325,NA,NA,2056.029,NA,NA,29.242,0.12,NA,1.667,1.951,0.02,NA,2220.234,9.144,NA
"Africa",1954,NA,248245229,NA,116.157,0.468,0.32,NA,81.608,0.329,NA,NA,2172.186,NA,NA,31.486,0.127,NA,1.711,2.02,0.02,NA,2263.92,9.12,NA
"Africa",1955,NA,253848117,NA,128.058,0.505,0.341,NA,91.598,0.361,NA,NA,2300.244,NA,NA,33.03,0.13,NA,1.72,2.095,0.021,NA,2328.18,9.172,NA
"Africa",1956,NA,259631766,NA,133.509,0.514,0.343,NA,95.502,0.368,NA,NA,2433.753,NA,NA,34.461,0.133,NA,1.685,2.077,0.022,NA,2392.255,9.215,NA
"Africa",1957,NA,265515596,NA,139.953,0.527,0.346,NA,99.296,0.374,NA,NA,2573.707,NA,NA,36.955,0.139,NA,1.71,2.121,0.022,NA,2479.014,9.337,NA
"Africa",1958,NA,271429963,NA,148.305,0.546,0.359,NA,103.144,0.38,NA,NA,2722.011,NA,NA,41.153,0.152,NA,1.762,2.169,0.023,NA,2633.559,9.704,NA
"Africa",1959,NA,277648583,NA,147.911,0.533,0.34,NA,101.676,0.366,NA,NA,2869.922,NA,NA,42.011,0.151,NA,1.67,2.055,0.024,NA,2863.778,10.316,NA
"Africa",1960,NA,284288223,NA,156.64,0.551,0.345,NA,103.522,0.364,NA,NA,3026.562,NA,NA,48.672,0.171,NA,1.669,2.009,0.025,NA,2742.435,9.648,NA
"Africa",1961,NA,291177974,NA,162.079,0.557,0.349,NA,105.003,0.361,NA,NA,3188.641,NA,NA,52.277,0.18,NA,1.721,2.124,0.025,NA,2102.533,7.222,NA
"Africa",1962,NA,298334455,NA,166.426,0.558,0.346,NA,106.668,0.358,NA,NA,3355.067,NA,NA,54.557,0.183,NA,1.707,2.164,0.026,NA,2073.429,6.951,NA
"Africa",1963,NA,305755585,NA,176.448,0.577,0.342,NA,109.186,0.357,NA,NA,3531.516,NA,NA,60.599,0.198,NA,1.718,2.137,0.027,NA,1896.946,6.205,NA
"Africa",1964,NA,313466087,NA,193.764,0.618,0.356,NA,115.604,0.369,NA,NA,3725.28,NA,NA,69.514,0.222,NA,1.789,2.217,0.027,NA,1863.405,5.945,NA
"Africa",1965,NA,321447378,NA,213.785,0.665,0.373,0.438,124.891,0.389,NA,NA,3939.064,2228.423,NA,76.132,0.237,NA,1.889,2.359,0.028,NA,1512.006,4.704,NA
"Africa",1966,NA,329658389,NA,221.262,0.671,0.376,0.437,123.843,0.376,NA,NA,4160.326,2275.487,NA,84.024,0.255,NA,1.865,2.314,0.028,NA,1489.658,4.52,NA
"Africa",1967,NA,338159967,NA,237.258,0.702,0.395,0.468,127.101,0.376,NA,NA,4397.583,2241.349,NA,81.11,0.24,NA,1.938,2.414,0.029,NA,1412.259,4.177,NA
"Africa",1968,NA,346980412,NA,257.6,0.743,0.41,0.479,132.504,0.382,NA,NA,4655.184,2307.324,NA,86.208,0.248,NA,1.995,2.489,0.029,NA,1776.72,5.121,NA
"Africa",1969,NA,356070643,NA,278.139,0.781,0.41,0.516,135.191,0.38,NA,NA,4933.323,2310.408,NA,93.837,0.264,NA,2.02,2.448,0.03,NA,1558.297,4.377,NA
"Africa",1970,NA,365450443,NA,302.943,0.829,0.412,0.522,140.097,0.383,NA,NA,5236.266,2443.656,NA,98.498,0.27,NA,2.033,2.459,0.031,NA,1512.4,4.139,NA
"Africa",1971,NA,375086296,NA,332.204,0.886,0.431,0.536,149.906,0.4,NA,NA,5568.47,2541.196,NA,115.386,0.308,NA,2.142,2.63,0.031,NA,1282.796,3.421,NA
"Africa",1972,NA,384930776,NA,352.239,0.915,0.438,0.54,153.924,0.4,NA,NA,5920.708,2618.036,NA,119.489,0.31,NA,2.17,2.703,0.032,NA,1488.768,3.868,NA
"Africa",1973,NA,395212420,NA,378.421,0.958,0.452,0.544,154.291,0.39,NA,NA,6299.13,2761.8,NA,128.435,0.325,NA,2.215,2.632,0.032,NA,1274.881,3.226,NA
"Africa",1974,NA,406069208,NA,388.865,0.958,0.441,0.532,157.241,0.387,NA,NA,6687.994,2822.004,NA,134.347,0.331,NA,2.285,2.681,0.033,NA,1275.461,3.142,NA
"Africa",1975,NA,417556976,NA,387.829,0.929,0.437,0.491,162.187,0.388,NA,NA,7075.824,2908.514,NA,143.982,0.345,NA,2.274,2.687,0.033,NA,1268.522,3.038,NA
"Africa",1976,NA,429573262,NA,420.857,0.98,0.446,0.493,171.906,0.4,NA,NA,7496.681,3070.085,NA,151.079,0.352,NA,2.339,2.744,0.034,NA,1104.332,2.571,NA
"Africa",1977,NA,441701768,NA,433.845,0.982,0.442,0.485,176.693,0.4,NA,NA,7930.524,3150.411,NA,160.015,0.362,NA,2.345,2.753,0.034,NA,1196.019,2.708,NA
"Africa",1978,NA,454463053,NA,463.267,1.02,0.46,0.501,178.676,0.393,NA,NA,8393.791,3179.803,NA,165.874,0.365,NA,2.428,2.735,0.035,NA,1074.638,2.365,NA
"Africa",1979,NA,467976240,NA,499.992,1.069,0.473,0.5,197.363,0.422,NA,NA,8893.783,3364.423,NA,181.782,0.389,NA,2.549,2.885,0.036,NA,1150.158,2.458,NA
"Africa",1980,NA,481543145,NA,536.49,1.114,0.485,0.303,212.398,0.441,NA,NA,9430.273,3514.002,NA,198.541,0.412,NA,2.751,3.024,0.036,NA,1136.925,2.362,NA
"Africa",1981,NA,495655683,NA,549.365,1.109,0.492,0.284,237.34,0.479,NA,NA,9979.639,3831.083,NA,214.146,0.432,NA,2.886,3.388,0.037,NA,1206.91,2.436,NA
"Africa",1982,NA,510540596,NA,572.577,1.122,0.498,0.279,250.232,0.49,NA,NA,10552.216,3963.747,NA,236.401,0.463,NA,3.032,3.511,0.037,NA,1172.469,2.297,NA
"Africa",1983,NA,525335348,NA,595.413,1.134,0.514,0.28,260.943,0.497,NA,NA,11147.629,3966.524,NA,244.078,0.465,NA,3.133,3.568,0.038,NA,1489.803,2.837,NA
"Africa",1984,NA,540183119,NA,650.254,1.204,0.548,0.293,286.063,0.53,NA,NA,11797.883,3976.943,NA,251.663,0.466,NA,3.307,3.73,0.039,NA,1768.368,3.275,NA
"Africa",1985,NA,555652995,NA,666.655,1.2,0.541,0.29,294.697,0.531,NA,NA,12464.539,4023.186,NA,252.614,0.455,NA,3.28,3.586,0.039,NA,1928.969,3.472,NA
"Africa",1986,NA,571646786,NA,690.671,1.209,0.549,0.293,305.787,0.535,NA,NA,13155.209,3990.702,NA,255.195,0.447,NA,3.348,3.668,0.04,NA,1646.11,2.88,NA
"Africa",1987,NA,588080029,NA,690.763,1.175,0.542,0.286,312.518,0.532,NA,NA,13845.972,4004.209,NA,245.605,0.418,NA,3.247,3.627,0.041,NA,1612.237,2.742,NA
"Africa",1988,NA,604511530,NA,726.007,1.201,0.546,0.281,322.719,0.534,NA,NA,14571.979,4169.531,NA,263.569,0.436,NA,3.284,3.622,0.042,NA,1612.27,2.668,NA
"Africa",1989,NA,621167964,NA,699.179,1.126,0.51,0.269,313.482,0.505,NA,NA,15271.158,4063.964,NA,269.746,0.434,NA,3.12,3.518,0.042,NA,1566.573,2.523,NA
"Africa",1990,NA,638157571,NA,659.297,1.033,0.473,0.246,295.753,0.464,588.57,0.923,15930.455,4086.444,NA,244.036,0.383,3.367,2.897,3.404,0.043,-70.727,1629.404,2.554,NA
"Africa",1991,NA,655040869,NA,688.954,1.052,0.481,0.256,306.5,0.468,611.883,0.934,16619.41,3976.666,NA,258.805,0.395,3.382,2.964,3.562,0.044,-77.071,1649.328,2.519,NA
"Africa",1992,NA,671931834,NA,668.606,0.995,0.459,0.245,288.582,0.43,623.1,0.928,17288.016,3935.098,NA,257.538,0.383,3.33,2.961,3.436,0.045,-45.506,1860.546,2.77,NA
"Africa",1993,NA,689140286,NA,708.741,1.029,0.475,0.26,318.848,0.463,643.181,0.934,17996.758,3847.371,NA,261.818,0.38,3.29,3.107,3.751,0.046,-65.56,1973.726,2.865,NA
"Africa",1994,NA,706488557,NA,719.465,1.019,0.463,0.257,330.698,0.468,653.508,0.925,18716.221,3879.322,NA,256.323,0.363,3.336,3.132,3.868,0.046,-65.957,2115.383,2.995,NA
"Africa",1995,NA,724331972,NA,771.882,1.066,0.474,0.265,346.863,0.479,689.077,0.952,19488.104,3936.807,NA,272.345,0.376,3.339,3.29,3.944,0.047,-82.805,2177.917,3.008,NA
"Africa",1996,NA,742765067,NA,783.332,1.055,0.448,0.262,353.13,0.476,674.927,0.909,20271.436,3936.949,NA,270.778,0.365,3.314,3.242,3.917,0.048,-108.405,2084.466,2.807,NA
"Africa",1997,NA,761224818,NA,812.606,1.068,0.442,0.266,360.843,0.474,702.827,0.924,21084.041,3922.852,NA,305.257,0.401,3.281,3.344,4.024,0.049,-109.779,2142.792,2.816,NA
"Africa",1998,NA,779908311,NA,837.844,1.075,0.432,0.274,355.518,0.456,750.487,0.963,21921.887,3888.152,NA,317.747,0.408,3.299,3.46,4.074,0.05,-87.357,2260.018,2.899,NA
"Africa",1999,NA,799099611,NA,830.411,1.04,0.408,0.261,366.536,0.459,743.938,0.931,22752.297,3911.04,NA,295.762,0.37,3.211,3.358,4.139,0.051,-86.473,2100.405,2.629,NA
"Africa",2000,NA,818952374,NA,886.403,1.083,0.412,0.271,370.263,0.452,719.393,0.879,23638.699,3902.278,NA,315.198,0.385,3.151,3.482,4.023,0.052,-167.01,2086.257,2.548,NA
"Africa",2001,NA,839464127,NA,884,1.053,0.386,0.261,371.99,0.443,733.302,0.874,24522.701,3942.936,NA,301.074,0.359,3.205,3.444,4.019,0.053,-150.698,2155.969,2.569,NA
"Africa",2002,NA,860611762,NA,892.559,1.037,0.364,0.259,361.126,0.42,738.704,0.859,25415.258,3895.799,NA,290.392,0.338,3.178,3.396,3.731,0.054,-153.855,2487.322,2.891,NA
"Africa",2003,NA,882349569,NA,967.17,1.097,0.369,0.267,390.897,0.443,800.38,0.907,26382.428,3983.47,NA,328.521,0.372,3.239,3.498,3.716,0.055,-166.789,2605.066,2.953,NA
"Africa",2004,NA,904781595,NA,1036.637,1.146,0.367,0.271,417.522,0.462,852.174,0.942,27419.066,4171.311,NA,351.535,0.389,3.23,3.62,3.84,0.056,-184.463,2553.335,2.823,NA
"Africa",2005,NA,927898412,NA,1057.361,1.14,0.347,0.271,412.797,0.445,877.611,0.946,28476.426,4079.506,NA,343.373,0.37,3.263,3.57,3.576,0.057,-179.75,2454.529,2.646,NA
"Africa",2006,NA,951740562,NA,1090.145,1.146,0.331,0.275,419.151,0.441,926.28,0.974,29566.572,4054.325,NA,372.378,0.391,3.188,3.563,3.439,0.058,-163.865,2459.975,2.586,NA
"Africa",2007,NA,976461747,NA,1132.287,1.16,0.317,0.278,430.315,0.441,971.216,0.995,30698.859,4102.063,NA,384.25,0.394,3.194,3.594,3.368,0.059,-161.071,2636.092,2.701,NA
"Africa",2008,NA,1001981577,NA,1181.175,1.179,0.306,0.271,454.084,0.453,1016.063,1.014,31880.035,4236.832,NA,408.404,0.408,3.211,3.681,3.442,0.06,-165.112,2891.068,2.886,NA
"Africa",2009,NA,1028200528,NA,1171.78,1.14,0.286,0.27,423.78,0.412,1064.155,1.035,33051.812,4198.256,NA,437.762,0.426,3.1,3.712,3.256,0.062,-107.625,3177.443,3.091,NA
"Africa",2010,NA,1055233717,NA,1214.749,1.152,0.274,0.268,429.905,0.408,1094.531,1.038,34266.562,4217.788,NA,459.296,0.435,3.146,3.641,3.087,0.063,-120.218,3488.943,3.308,NA
"Africa",2011,NA,1082676070,NA,1251.306,1.156,0.274,0.268,422.73,0.391,1146.96,1.06,35517.871,4143.733,NA,489.685,0.452,3.015,3.628,2.868,0.064,-104.346,3728.558,3.445,NA
"Africa",2012,NA,1110797495,NA,1259.537,1.134,0.259,0.262,427.736,0.385,1186.673,1.069,36777.406,4200.126,NA,469.764,0.423,3.044,3.598,2.866,0.066,-72.864,3465.928,3.121,NA
"Africa",2013,NA,1140180888,NA,1268.892,1.113,0.255,0.252,427.516,0.375,1235.182,1.084,38046.297,4206.431,NA,477.486,0.419,2.987,3.593,2.845,0.067,-33.711,3206.723,2.814,NA
"Africa",2014,NA,1170299297,NA,1350.089,1.154,0.26,0.259,441.182,0.377,1322.02,1.13,39396.391,4210.886,NA,540.66,0.462,2.951,3.795,2.931,0.068,-28.07,2965.408,2.535,NA
"Africa",2015,NA,1201108186,NA,1323.759,1.103,0.247,0.255,419.173,0.349,1328.944,1.107,40720.145,4204.125,NA,519.22,0.432,2.899,3.723,2.85,0.07,5.185,2790.352,2.324,NA
"Africa",2016,NA,1232111820,NA,1363.459,1.107,0.248,0.254,426.038,0.346,1344.319,1.092,42083.605,4205.953,NA,532.382,0.432,2.908,3.838,2.967,0.071,-19.14,2822.482,2.292,NA
"Africa",2017,NA,1263333997,NA,1379.49,1.092,0.242,0.253,420.191,0.333,1309.687,1.037,43463.094,4207.816,NA,537.4,0.426,2.884,3.822,2.896,0.072,-69.804,2854.58,2.26,NA
"Africa",2018,NA,1295265310,NA,1366.411,1.055,0.231,0.247,418.017,0.323,1305.175,1.008,44829.508,4195.228,NA,521.562,0.403,2.848,3.71,2.835,0.073,-61.236,2716.533,2.098,NA
"Africa",2019,NA,1327701380,NA,1467.492,1.106,NA,0.258,458.768,0.346,1380.742,1.04,46296.996,4187.656,NA,559.951,0.422,2.821,3.957,3.115,0.075,-86.75,2643.174,1.992,NA
"Africa",2020,NA,1360677453,NA,1385.889,1.019,NA,0.257,430.011,0.316,1327.956,0.976,47682.887,3870.848,NA,517.394,0.38,NA,3.93,3.034,0.076,-57.933,2539.938,1.867,NA
"Africa",2021,NA,1393676724,NA,1450.796,1.041,NA,0.259,433.855,0.311,NA,NA,49133.684,4027.117,NA,556.612,0.4,NA,3.908,2.896,0.077,NA,2610.896,1.874,NA
"Africa (GCP)",1850,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1851,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1852,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1853,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1854,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1855,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1856,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1857,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1858,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1859,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1860,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1861,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1862,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1863,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1864,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1865,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1866,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1867,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1868,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1869,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1870,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1871,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1872,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1873,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1874,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1875,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1876,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1877,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1878,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1879,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1880,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1881,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1882,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1883,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1884,NA,NA,NA,0.022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1885,NA,NA,NA,0.037,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1886,NA,NA,NA,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1887,NA,NA,NA,0.048,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1888,NA,NA,NA,0.081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1889,NA,NA,NA,0.132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1890,NA,NA,NA,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Africa (GCP)",1891,NA,NA,NA,0.297,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
