"","country","year","iso_code","population","gdp","co2","co2_per_capita","co2_per_gdp","co2_per_unit_energy","coal_co2","coal_co2_per_capita","consumption_co2","consumption_co2_per_capita","cumulative_co2","energy_per_capita","energy_per_gdp","oil_co2","oil_co2_per_capita","ghg_per_capita","share_global_co2","share_global_coal_co2","temperature_change_from_co2","trade_co2","co2_including_luc","co2_including_luc_per_capita","gdp_per_capita"
"447","Low-income countries",1924,NA,89495819,NA,1.219,0.013,NA,NA,1.219,0.013,NA,NA,8.453,NA,NA,0,0,NA,0.033,0.039,0.004,NA,110.113,1.21,NA
"448","Low-income countries",1925,NA,89853436,NA,1.772,0.019,NA,NA,1.772,0.019,NA,NA,10.225,NA,NA,0,0,NA,0.048,0.056,0.004,NA,114.44,1.252,NA
"449","Low-income countries",1926,NA,90247136,NA,1.956,0.021,NA,NA,1.956,0.021,NA,NA,12.181,NA,NA,0,0,NA,0.053,0.063,0.004,NA,112.17,1.222,NA
"450","Low-income countries",1927,NA,90675809,NA,2.056,0.022,NA,NA,2.056,0.022,NA,NA,14.237,NA,NA,0,0,NA,0.051,0.061,0.004,NA,161.293,1.748,NA
"451","Low-income countries",1928,NA,91138415,NA,2.355,0.025,NA,NA,2.326,0.025,NA,NA,16.592,NA,NA,0,0,NA,0.059,0.07,0.004,NA,160.603,1.731,NA
"452","Low-income countries",1929,NA,91689073,NA,2.672,0.029,NA,NA,2.632,0.028,NA,NA,19.264,NA,NA,0,0,NA,0.063,0.075,0.004,NA,167.442,1.794,NA
"453","Low-income countries",1930,NA,92323000,NA,2.621,0.028,NA,NA,2.577,0.027,NA,NA,21.885,NA,NA,0,0,NA,0.067,0.08,0.004,NA,195.97,2.085,NA
"454","Low-income countries",1931,NA,93035665,NA,2.617,0.028,NA,NA,2.581,0.027,NA,NA,24.501,NA,NA,0,0,NA,0.074,0.091,0.005,NA,229.052,2.418,NA
"455","Low-income countries",1932,NA,93822739,NA,2.898,0.03,NA,NA,2.869,0.03,NA,NA,27.399,NA,NA,0,0,NA,0.091,0.114,0.005,NA,246.077,2.575,NA
"456","Low-income countries",1933,NA,94680132,NA,3.343,0.035,NA,NA,3.311,0.034,NA,NA,30.742,NA,NA,0,0,NA,0.1,0.126,0.005,NA,330.208,3.424,NA
"457","Low-income countries",1934,NA,95548834,NA,4.451,0.046,NA,NA,4.319,0.044,NA,NA,35.193,NA,NA,0,0,NA,0.123,0.15,0.005,NA,336.336,3.456,NA
"458","Low-income countries",1935,NA,96429008,NA,5.213,0.053,NA,NA,4.967,0.051,NA,NA,40.406,NA,NA,0,0,NA,0.137,0.166,0.005,NA,342.118,3.483,NA
"459","Low-income countries",1936,NA,97320809,NA,6.124,0.062,NA,NA,5.818,0.059,NA,NA,46.53,NA,NA,0,0,NA,0.146,0.177,0.005,NA,271.177,2.735,NA
"460","Low-income countries",1937,NA,98224398,NA,6.645,0.066,NA,NA,6.263,0.063,NA,NA,53.175,NA,NA,0,0,NA,0.149,0.181,0.005,NA,270.93,2.707,NA
"461","Low-income countries",1938,NA,99139933,NA,8.817,0.087,NA,NA,8.736,0.086,NA,NA,61.993,NA,NA,0,0,NA,0.21,0.271,0.006,NA,276.839,2.741,NA
"462","Low-income countries",1939,NA,100130466,NA,11.444,0.112,NA,NA,10.778,0.106,NA,NA,73.437,NA,NA,0,0,NA,0.257,0.314,0.006,NA,283.899,2.782,NA
"463","Low-income countries",1940,NA,101197754,NA,14.601,0.142,NA,NA,14.546,0.141,NA,NA,88.038,NA,NA,0,0,NA,0.301,0.383,0.006,NA,342.823,3.324,NA
"464","Low-income countries",1941,NA,102343587,NA,16.288,0.156,NA,NA,15.602,0.15,NA,NA,104.326,NA,NA,0,0,NA,0.328,0.402,0.006,NA,429.99,4.122,NA
"465","Low-income countries",1942,NA,103569799,NA,18.012,0.171,NA,NA,17.338,0.164,NA,NA,122.339,NA,NA,0,0,NA,0.364,0.443,0.006,NA,456.19,4.321,NA
"466","Low-income countries",1943,NA,104878254,NA,17.548,0.164,NA,NA,16.783,0.157,NA,NA,139.886,NA,NA,0,0,NA,0.349,0.428,0.007,NA,467.304,4.371,NA
"467","Low-income countries",1944,NA,106207973,NA,18.452,0.17,NA,NA,17.89,0.165,NA,NA,158.338,NA,NA,0,0,NA,0.361,0.463,0.007,NA,421.492,3.893,NA
"468","Low-income countries",1945,NA,107559311,NA,0.31,0.003,NA,NA,0.173,0.002,NA,NA,158.648,NA,NA,0,0,NA,0.007,0.006,0.007,NA,606.446,5.53,NA
"469","Low-income countries",1946,NA,108932630,NA,0.46,0.004,NA,NA,0.312,0.003,NA,NA,159.109,NA,NA,0,0,NA,0.01,0.01,0.007,NA,404.27,3.639,NA
"470","Low-income countries",1947,NA,110328294,NA,0.486,0.004,NA,NA,0.31,0.003,NA,NA,159.594,NA,NA,0,0,NA,0.009,0.009,0.007,NA,608.344,5.407,NA
"471","Low-income countries",1948,NA,111746678,NA,1.853,0.016,NA,NA,1.74,0.015,NA,NA,161.448,NA,NA,0,0,NA,0.034,0.047,0.008,NA,661.923,5.808,NA
"472","Low-income countries",1949,NA,113327745,NA,2.366,0.02,NA,NA,2.234,0.019,NA,NA,163.813,NA,NA,0,0,NA,0.045,0.063,0.008,NA,679.326,5.877,NA
"473","Low-income countries",1950,NA,115124011,NA,7.656,0.065,0.071,NA,4.909,0.042,NA,NA,171.47,NA,NA,2.564,0.022,NA,0.128,0.127,0.008,NA,1219.525,10.384,NA
"474","Low-income countries",1951,NA,116668543,NA,8.439,0.071,0.076,NA,5.155,0.043,NA,NA,179.909,NA,NA,2.991,0.025,NA,0.132,0.127,0.008,NA,1103.389,9.268,NA
"475","Low-income countries",1952,NA,118481303,NA,9.558,0.079,0.08,NA,5.967,0.049,NA,NA,189.467,NA,NA,3.226,0.027,NA,0.148,0.149,0.009,NA,1055.666,8.729,NA
"476","Low-income countries",1953,NA,120580557,NA,11.103,0.09,0.088,NA,6.896,0.056,NA,NA,200.57,NA,NA,3.701,0.03,NA,0.167,0.171,0.009,NA,1030.281,8.369,NA
"477","Low-income countries",1954,NA,122876037,NA,19.643,0.157,0.149,NA,10.229,0.082,NA,NA,220.213,NA,NA,8.702,0.069,NA,0.289,0.253,0.009,NA,1048.787,8.358,NA
"478","Low-income countries",1955,NA,125353761,NA,23.001,0.18,0.172,NA,14.223,0.111,NA,NA,243.214,NA,NA,8.025,0.063,NA,0.309,0.325,0.01,NA,1079.809,8.434,NA
"479","Low-income countries",1956,NA,127953318,NA,25.223,0.193,0.177,NA,15.702,0.12,NA,NA,268.437,NA,NA,8.568,0.066,NA,0.318,0.342,0.01,NA,1114.823,8.529,NA
"480","Low-income countries",1957,NA,130626001,NA,29.388,0.22,0.2,NA,18.189,0.136,NA,NA,297.826,NA,NA,10.063,0.075,NA,0.359,0.389,0.01,NA,1168.929,8.758,NA
"481","Low-income countries",1958,NA,133330319,NA,32.3,0.237,0.221,NA,21.326,0.157,NA,NA,330.125,NA,NA,9.625,0.071,NA,0.384,0.449,0.01,NA,1256.369,9.22,NA
"482","Low-income countries",1959,NA,136192297,NA,38.152,0.274,0.25,NA,25.503,0.183,NA,NA,368.277,NA,NA,10.955,0.079,NA,0.431,0.515,0.011,NA,1323.886,9.51,NA
"483","Low-income countries",1960,NA,139279504,NA,44.498,0.312,0.283,NA,28.873,0.203,NA,NA,412.775,NA,NA,13.795,0.097,NA,0.474,0.56,0.011,NA,1414.321,9.932,NA
"484","Low-income countries",1961,NA,142513031,NA,46.036,0.316,0.288,NA,30.784,0.211,NA,NA,458.811,NA,NA,13.492,0.093,NA,0.489,0.623,0.011,NA,1057.154,7.254,NA
"485","Low-income countries",1962,NA,145875319,NA,51.337,0.344,0.295,NA,34.42,0.231,NA,NA,510.148,NA,NA,15.034,0.101,NA,0.526,0.698,0.012,NA,907.174,6.08,NA
"486","Low-income countries",1963,NA,149368030,NA,53.148,0.348,0.297,NA,36.055,0.236,NA,NA,563.296,NA,NA,15.045,0.098,NA,0.517,0.706,0.012,NA,819.913,5.366,NA
"487","Low-income countries",1964,NA,153036540,NA,57.885,0.37,0.315,NA,38.687,0.247,NA,NA,621.181,NA,NA,17.116,0.109,NA,0.535,0.742,0.012,NA,763.059,4.873,NA
"488","Low-income countries",1965,NA,156871256,NA,68.379,0.426,0.361,NA,48.279,0.301,NA,NA,689.56,NA,NA,17.97,0.112,NA,0.604,0.912,0.012,NA,686.422,4.276,NA
"489","Low-income countries",1966,NA,160820670,NA,73.031,0.444,0.378,NA,50.886,0.309,NA,NA,762.591,NA,NA,19.95,0.121,NA,0.615,0.951,0.013,NA,643.956,3.912,NA
"490","Low-income countries",1967,NA,164969567,NA,79.402,0.47,0.394,NA,56.163,0.333,NA,NA,841.993,NA,NA,20.645,0.122,NA,0.648,1.066,0.013,NA,654.87,3.878,NA
"491","Low-income countries",1968,NA,169323594,NA,99.222,0.572,0.473,NA,61.979,0.358,NA,NA,941.215,NA,NA,34.275,0.198,NA,0.769,1.164,0.013,NA,675.496,3.897,NA
"492","Low-income countries",1969,NA,173777968,NA,100.903,0.567,0.447,NA,66.44,0.373,NA,NA,1042.117,NA,NA,31.527,0.177,NA,0.733,1.203,0.013,NA,609.136,3.423,NA
"493","Low-income countries",1970,NA,178354049,NA,107.855,0.591,0.461,NA,74.38,0.407,NA,NA,1149.973,NA,NA,29.25,0.16,NA,0.724,1.306,0.013,NA,628.473,3.441,NA
"494","Low-income countries",1971,NA,183027534,NA,145.189,0.775,0.587,NA,108.251,0.578,NA,NA,1295.161,NA,NA,31.849,0.17,NA,0.936,1.899,0.014,NA,682.588,3.642,NA
"495","Low-income countries",1972,NA,187707196,NA,125.526,0.653,0.484,NA,89.699,0.467,NA,NA,1420.687,NA,NA,30.493,0.159,NA,0.773,1.575,0.014,NA,610.859,3.178,NA
"496","Low-income countries",1973,NA,192522076,NA,135.802,0.689,0.519,NA,97.25,0.493,NA,NA,1556.49,NA,NA,33.021,0.167,NA,0.795,1.659,0.014,NA,575.959,2.921,NA
"497","Low-income countries",1974,NA,197579060,NA,141.666,0.7,0.513,NA,100.383,0.496,NA,NA,1698.156,NA,NA,35.369,0.175,NA,0.832,1.711,0.014,NA,590.579,2.918,NA
"498","Low-income countries",1975,NA,202766588,NA,147.428,0.71,0.519,NA,105.156,0.506,NA,NA,1845.584,NA,NA,36,0.173,NA,0.864,1.742,0.015,NA,643.058,3.096,NA
"499","Low-income countries",1976,NA,208058587,NA,151.136,0.709,0.509,NA,107.834,0.506,NA,NA,1996.72,NA,NA,36.766,0.172,NA,0.84,1.721,0.015,NA,581.949,2.73,NA
"500","Low-income countries",1977,NA,213322704,NA,156.793,0.717,0.52,NA,110.565,0.506,NA,NA,2153.513,NA,NA,39.37,0.18,NA,0.847,1.723,0.015,NA,591.673,2.707,NA
"501","Low-income countries",1978,NA,219077893,NA,151.857,0.677,0.486,NA,102.942,0.459,NA,NA,2305.37,NA,NA,42.352,0.189,NA,0.796,1.576,0.015,NA,531.594,2.368,NA
"502","Low-income countries",1979,NA,225116202,NA,163.729,0.71,0.508,NA,103.311,0.448,NA,NA,2469.098,NA,NA,53.431,0.232,NA,0.835,1.51,0.016,NA,531.594,2.305,NA
"503","Low-income countries",1980,NA,230070428,NA,166.461,0.706,0.499,0.278,106.765,0.453,NA,NA,2635.56,2607.24,NA,52.801,0.224,NA,0.854,1.52,0.016,NA,573.349,2.432,NA
"504","Low-income countries",1981,NA,234481298,NA,172.009,0.716,0.497,0.293,106.495,0.443,NA,NA,2807.569,2501.914,NA,58.286,0.242,NA,0.904,1.52,0.016,NA,550.61,2.291,NA
"505","Low-income countries",1982,NA,239979172,NA,172.58,0.701,0.493,0.283,108.927,0.443,NA,NA,2980.149,2542.919,NA,56.114,0.228,NA,0.914,1.528,0.016,NA,522.565,2.124,NA
"506","Low-income countries",1983,NA,246279320,NA,185.958,0.736,0.522,0.288,116.589,0.462,NA,NA,3166.107,2617.453,NA,60.934,0.241,NA,0.978,1.594,0.017,NA,532.719,2.109,NA
"507","Low-income countries",1984,NA,252850490,NA,199.962,0.771,0.567,0.305,125.5,0.484,NA,NA,3366.07,2596.006,NA,65.055,0.251,NA,1.017,1.637,0.017,NA,562.808,2.17,NA
"508","Low-income countries",1985,NA,259600786,NA,208.606,0.783,0.583,0.337,134.449,0.505,NA,NA,3574.676,2381.667,NA,64.628,0.243,NA,1.026,1.636,0.017,NA,568.851,2.136,NA
"509","Low-income countries",1986,NA,266329993,NA,222.69,0.815,0.615,0.361,145.06,0.531,NA,NA,3797.365,2313.858,NA,68.397,0.25,NA,1.08,1.74,0.017,NA,555.418,2.033,NA
"510","Low-income countries",1987,NA,273290467,NA,246.986,0.881,0.666,0.393,159.799,0.57,NA,NA,4044.352,2299,NA,74.42,0.265,NA,1.161,1.854,0.018,NA,588.288,2.098,NA
"511","Low-income countries",1988,NA,280325878,NA,274.368,0.954,0.7,0.385,185.088,0.644,NA,NA,4318.72,2539.74,NA,77.162,0.268,NA,1.241,2.077,0.018,NA,622.521,2.164,NA
"512","Low-income countries",1989,NA,287707539,NA,281.041,0.952,0.726,0.427,194.91,0.66,NA,NA,4599.761,2288.918,NA,74.342,0.252,NA,1.254,2.188,0.018,NA,677.962,2.297,NA
"513","Low-income countries",1990,NA,295113902,NA,192.192,0.635,0.434,0.28,110.375,0.365,18.697,0.062,4791.954,2329.547,NA,68.669,0.227,2.991,0.845,1.27,0.018,-173.495,578.341,1.91,NA
"514","Low-income countries",1991,NA,302719388,NA,189.942,0.612,0.426,0.288,106.238,0.342,19.028,0.061,4981.896,2179.999,NA,69.681,0.224,2.953,0.817,1.235,0.019,-170.914,535.384,1.724,NA
"515","Low-income countries",1992,NA,311829848,NA,174.789,0.546,0.39,0.281,92.494,0.289,19.215,0.06,5156.684,1993.851,NA,67.45,0.211,2.861,0.774,1.101,0.019,-155.574,702.881,2.197,NA
"516","Low-income countries",1993,NA,321719678,NA,166.881,0.506,0.373,0.257,84.982,0.258,20.395,0.062,5323.565,2019.391,NA,66.076,0.2,2.769,0.732,1,0.019,-146.486,706.662,2.141,NA
"517","Low-income countries",1994,NA,331110172,NA,160.305,0.472,0.357,0.247,78.253,0.23,19.974,0.059,5483.87,1957.617,NA,65.306,0.192,2.729,0.698,0.915,0.02,-140.331,765.195,2.253,NA
"518","Low-income countries",1995,NA,340649422,NA,152.197,0.436,0.328,0.219,71.305,0.204,21.208,0.061,5636.067,2035.956,NA,68.359,0.196,2.668,0.649,0.811,0.02,-130.989,803.29,2.299,NA
"519","Low-income countries",1996,NA,350714341,NA,144.656,0.402,0.303,0.208,61.397,0.171,19.817,0.055,5780.724,1981.546,NA,70.461,0.196,2.546,0.599,0.681,0.02,-124.839,754.162,2.097,NA
"520","Low-income countries",1997,NA,360598492,NA,147.265,0.398,0.307,0.21,60.328,0.163,20.517,0.055,5927.988,1947.199,NA,70.887,0.192,2.53,0.606,0.673,0.021,-126.748,761.791,2.06,NA
"521","Low-income countries",1998,NA,370450935,NA,147.35,0.388,0.3,0.212,54.456,0.143,24.347,0.064,6075.339,1873.369,NA,74.289,0.196,2.57,0.609,0.624,0.021,-123.003,783.714,2.063,NA
"522","Low-income countries",1999,NA,380754981,NA,156.623,0.401,0.318,0.201,60.586,0.155,25.718,0.066,6231.962,2045.323,NA,76.198,0.195,2.537,0.633,0.684,0.021,-130.906,769.867,1.972,NA
"523","Low-income countries",2000,NA,390930582,NA,161.627,0.403,0.324,0.21,64.909,0.162,22.799,0.057,6393.589,1971.87,NA,77.042,0.192,2.479,0.635,0.705,0.022,-138.828,866.031,2.161,NA
"524","Low-income countries",2001,NA,401370112,NA,165.108,0.401,0.319,0.212,66.88,0.163,23.884,0.058,6558.697,1939.19,NA,80.082,0.195,2.422,0.643,0.723,0.022,-141.225,900.327,2.188,NA
"525","Low-income countries",2002,NA,413349829,NA,154.279,0.364,0.285,0.193,63.883,0.151,23.242,0.055,6712.976,1930.369,NA,70.024,0.165,2.407,0.587,0.66,0.022,-131.036,1159.094,2.735,NA
"526","Low-income countries",2003,NA,425985207,NA,176.346,0.404,0.32,0.217,65.431,0.15,26.104,0.06,6889.322,1904.764,NA,89.526,0.205,2.432,0.638,0.622,0.023,-150.242,1160.57,2.657,NA
"527","Low-income countries",2004,NA,438315500,NA,179.453,0.399,0.312,0.207,66.953,0.149,25.529,0.057,7068.774,1978.073,NA,90.757,0.202,2.365,0.627,0.616,0.023,-153.923,1106.042,2.461,NA
"528","Low-income countries",2005,NA,451026810,NA,184.033,0.398,0.302,0.2,70.693,0.153,26.378,0.057,7252.808,2042.138,NA,92.999,0.201,2.417,0.621,0.612,0.023,-157.655,1050.569,2.271,NA
"529","Low-income countries",2006,NA,464643750,NA,191.868,0.403,0.301,0.204,72.352,0.152,31.143,0.065,7444.676,2021.659,NA,98.938,0.208,2.363,0.627,0.594,0.024,-160.725,1036.456,2.175,NA
"530","Low-income countries",2007,NA,478557950,NA,196.487,0.4,0.292,0.206,59.998,0.122,32.368,0.066,7641.162,1993.493,NA,116.206,0.237,2.342,0.624,0.47,0.024,-164.119,1054.706,2.148,NA
"531","Low-income countries",2008,NA,492420651,NA,209.517,0.415,0.295,0.21,67.262,0.133,36.651,0.073,7850.68,2024.638,NA,122.066,0.242,2.342,0.653,0.51,0.025,-172.866,1381.521,2.734,NA
"532","Low-income countries",2009,NA,506630550,NA,194.65,0.374,0.261,0.199,51.308,0.099,38.946,0.075,8045.33,1926.016,NA,119.754,0.23,2.247,0.617,0.394,0.025,-155.704,1603.641,3.084,NA
"533","Low-income countries",2010,NA,521168124,NA,194.197,0.363,0.247,0.192,48.995,0.092,39.135,0.073,8239.527,1938.169,NA,115.178,0.215,2.256,0.582,0.352,0.026,-155.062,1756.344,3.283,NA
"534","Low-income countries",2011,NA,536034115,NA,181.677,0.33,0.229,0.192,37.631,0.068,45.299,0.082,8421.203,1761.921,NA,116.104,0.211,2.118,0.527,0.255,0.026,-136.378,1957.251,3.557,NA
"535","Low-income countries",2012,NA,550791385,NA,175.3,0.31,0.217,0.198,38.514,0.068,47.156,0.083,8596.504,1608.537,NA,107.159,0.189,2.029,0.501,0.258,0.027,-128.144,1809.444,3.2,NA
"536","Low-income countries",2013,NA,564891338,NA,163.348,0.282,0.196,0.191,28.561,0.049,49.938,0.086,8759.852,1513.477,NA,106.656,0.184,1.951,0.462,0.19,0.027,-113.41,1676.324,2.89,NA
"537","Low-income countries",2014,NA,579035766,NA,173.357,0.291,0.202,0.202,33.596,0.056,58.926,0.099,8933.208,1479.34,NA,111.766,0.188,1.923,0.487,0.223,0.028,-114.43,1451.909,2.441,NA
"538","Low-income countries",2015,NA,593799102,NA,156.983,0.257,0.185,0.197,25.97,0.043,58.403,0.096,9090.191,1340.749,NA,102.801,0.169,1.861,0.441,0.177,0.028,-98.58,1297.183,2.126,NA
"539","Low-income countries",2016,NA,609614594,NA,160.786,0.257,0.185,0.193,28.819,0.046,63.594,0.102,9250.978,1363.105,NA,106.015,0.169,1.928,0.453,0.201,0.029,-97.192,1323.153,2.112,NA
"540","Low-income countries",2017,NA,626187698,NA,195.497,0.304,0.216,0.236,55.46,0.086,70.166,0.109,9446.475,1323.234,NA,112.34,0.175,1.924,0.542,0.382,0.029,-125.331,1390.694,2.161,NA
"541","Low-income countries",2018,NA,643420791,NA,191.302,0.289,0.203,0.222,52.414,0.079,77.472,0.117,9637.776,1338.782,NA,112.178,0.17,1.898,0.519,0.355,0.03,-113.831,1270.277,1.921,NA
"542","Low-income countries",2019,NA,661633048,NA,202.965,0.298,NA,0.233,57.373,0.084,83.47,0.123,9840.741,1319.224,NA,117.549,0.173,1.85,0.547,0.39,0.03,-119.494,1125.047,1.654,NA
"543","Low-income countries",2020,NA,680258922,NA,198.875,0.284,NA,0.238,59.696,0.085,77.191,0.11,10039.615,1230.78,NA,110.857,0.159,NA,0.564,0.421,0.031,-121.684,1112.713,1.591,NA
"544","Low-income countries",2021,NA,698782037,NA,206.459,0.287,NA,0.241,60.79,0.085,NA,NA,10246.075,1225.73,NA,116.169,0.162,NA,0.556,0.406,0.031,NA,1135.32,1.581,NA
"545","Lower-middle-income countries",1750,NA,306918601,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"546","Lower-middle-income countries",1751,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"547","Lower-middle-income countries",1752,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"548","Lower-middle-income countries",1753,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"549","Lower-middle-income countries",1754,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"550","Lower-middle-income countries",1755,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"551","Lower-middle-income countries",1756,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"552","Lower-middle-income countries",1757,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"553","Lower-middle-income countries",1758,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"554","Lower-middle-income countries",1759,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"555","Lower-middle-income countries",1760,NA,313308253,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"556","Lower-middle-income countries",1761,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"557","Lower-middle-income countries",1762,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"558","Lower-middle-income countries",1763,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"559","Lower-middle-income countries",1764,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"560","Lower-middle-income countries",1765,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"561","Lower-middle-income countries",1766,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"562","Lower-middle-income countries",1767,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"563","Lower-middle-income countries",1768,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"564","Lower-middle-income countries",1769,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"565","Lower-middle-income countries",1770,NA,319793796,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"566","Lower-middle-income countries",1771,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"567","Lower-middle-income countries",1772,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"568","Lower-middle-income countries",1773,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"569","Lower-middle-income countries",1774,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"570","Lower-middle-income countries",1775,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"571","Lower-middle-income countries",1776,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"572","Lower-middle-income countries",1777,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"573","Lower-middle-income countries",1778,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"574","Lower-middle-income countries",1779,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"575","Lower-middle-income countries",1780,NA,326396451,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"576","Lower-middle-income countries",1781,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"577","Lower-middle-income countries",1782,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"578","Lower-middle-income countries",1783,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"579","Lower-middle-income countries",1784,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"580","Lower-middle-income countries",1785,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"581","Lower-middle-income countries",1786,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"582","Lower-middle-income countries",1787,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"583","Lower-middle-income countries",1788,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"584","Lower-middle-income countries",1789,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"585","Lower-middle-income countries",1790,NA,333109391,NA,0,0,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"586","Lower-middle-income countries",1791,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"587","Lower-middle-income countries",1792,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"588","Lower-middle-income countries",1793,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"589","Lower-middle-income countries",1794,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
